%eval_id,interface,innoPriority,mobIncomeShare,memoryTime,connRadius,selfTrust,scenarioFileName,calcResultsScript,o_numCombCars_6321_2012,o_numCombCars_6321_2013,o_numCombCars_6321_2014,o_numCombCars_6321_2015,o_numCombCars_6321_2016,o_numCombCars_6321_2017,o_numElecCars_6321_2012,o_numElecCars_6321_2013,o_numElecCars_6321_2014,o_numElecCars_6321_2015,o_numElecCars_6321_2016,o_numElecCars_6321_2017,o_dataCombCars_6321_2012,o_dataCombCars_6321_2013,o_dataCombCars_6321_2014,o_dataCombCars_6321_2015,o_dataCombCars_6321_2016,o_dataCombCars_6321_2017,o_dataElecCars_6321_2012,o_dataElecCars_6321_2013,o_dataElecCars_6321_2014,o_dataElecCars_6321_2015,o_dataElecCars_6321_2016,o_dataElecCars_6321_2017,o_inIntervalComb_6321_2012,o_inIntervalComb_6321_2013,o_inIntervalComb_6321_2014,o_inIntervalComb_6321_2015,o_inIntervalComb_6321_2016,o_inIntervalComb_6321_2017,o_inIntervalElec_6321_2012,o_inIntervalElec_6321_2013,o_inIntervalElec_6321_2014,o_inIntervalElec_6321_2015,o_inIntervalElec_6321_2016,o_inIntervalElec_6321_2017,
15,NO_ID,0.4166666667,0.35,11,1.666666667,2.25,parameters_med.csv,multi-objective-intervals.py,448000,438000,432000,430000,438000,440000,0,0,4000,6000,4000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,
17,NO_ID,0.4166666667,0.25,5,3,2.25,parameters_med.csv,multi-objective-intervals.py,368000,374000,372000,378000,374000,378000,0,2000,2000,4000,14000,26000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,
16,NO_ID,0.4166666667,0.25,17,3,2.25,parameters_med.csv,multi-objective-intervals.py,390000,390000,396000,390000,384000,378000,0,2000,4000,2000,16000,32000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,
18,NO_ID,0.25,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,446000,436000,434000,436000,456000,450000,0,0,0,4000,12000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
19,NO_ID,0.25,0.15,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,270000,270000,266000,276000,270000,264000,0,2000,4000,8000,18000,24000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,-1,0,0,0,0,
20,NO_ID,0.4166666667,0.35,17,3,3.416666667,parameters_med.csv,multi-objective-intervals.py,424000,436000,444000,442000,442000,428000,2000,2000,2000,2000,2000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,
21,NO_ID,0.4166666667,0.35,17,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,462000,462000,460000,462000,460000,452000,0,0,2000,6000,10000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,
23,NO_ID,0.02777777778,0.25,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,378000,366000,376000,374000,390000,396000,0,0,0,2000,8000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,
22,NO_ID,0.1388888889,0.25,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,374000,364000,364000,364000,378000,374000,0,0,0,0,0,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
24,NO_ID,0.3055555556,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,464000,454000,454000,460000,468000,460000,0,0,0,2000,6000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,
25,NO_ID,0.3055555556,0.15,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,278000,280000,282000,284000,274000,282000,0,0,0,0,10000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
26,NO_ID,0.4166666667,0.35,5,4.333333333,2.25,parameters_med.csv,multi-objective-intervals.py,464000,458000,466000,482000,476000,458000,0,0,0,12000,12000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
27,NO_ID,0.4166666667,0.35,5,1.666666667,2.25,parameters_med.csv,multi-objective-intervals.py,448000,442000,446000,456000,452000,442000,0,2000,0,4000,10000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,
29,NO_ID,0.08333333333,0.25,5,4.333333333,2.25,parameters_med.csv,multi-objective-intervals.py,398000,406000,412000,412000,414000,404000,0,0,4000,4000,6000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,
28,NO_ID,0.08333333333,0.25,17,4.333333333,2.25,parameters_med.csv,multi-objective-intervals.py,422000,418000,412000,388000,388000,396000,0,0,0,2000,4000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,
31,NO_ID,0.1944444444,0.25,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,412000,402000,398000,394000,394000,406000,0,0,0,6000,8000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,
30,NO_ID,0.1944444444,0.25,11,3,3.416666667,parameters_med.csv,multi-objective-intervals.py,410000,410000,416000,406000,410000,408000,0,4000,4000,4000,14000,30000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
32,NO_ID,0.212962963,0.25,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,404000,378000,372000,372000,374000,376000,0,2000,4000,8000,12000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,
33,NO_ID,0.1759259259,0.25,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,426000,422000,424000,424000,426000,414000,0,0,0,0,2000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
35,NO_ID,0.4166666667,0.15,5,3,2.25,parameters_med.csv,multi-objective-intervals.py,284000,290000,288000,284000,282000,276000,0,0,0,4000,6000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,-1,-1,
34,NO_ID,0.4166666667,0.15,17,3,2.25,parameters_med.csv,multi-objective-intervals.py,300000,304000,300000,302000,304000,302000,0,0,0,2000,6000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,-1,0,
37,NO_ID,0.1944444444,0.15,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,288000,294000,298000,296000,298000,292000,0,0,4000,4000,4000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
36,NO_ID,0.1944444444,0.35,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,442000,434000,446000,446000,432000,434000,0,0,2000,4000,6000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,
38,NO_ID,0.08333333333,0.25,11,3,3.416666667,parameters_med.csv,multi-objective-intervals.py,404000,402000,400000,400000,406000,408000,0,0,2000,4000,10000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
39,NO_ID,0.08333333333,0.25,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,380000,382000,372000,378000,382000,390000,0,0,4000,6000,18000,22000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,
40,NO_ID,0.1944444444,0.25,11,4.333333333,1.083333333,parameters_med.csv,multi-objective-intervals.py,416000,412000,414000,426000,426000,432000,0,0,0,2000,10000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
41,NO_ID,0.1944444444,0.25,11,1.666666667,1.083333333,parameters_med.csv,multi-objective-intervals.py,404000,412000,416000,404000,402000,404000,0,0,0,4000,10000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
43,NO_ID,0.009259259259,0.25,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,420000,418000,408000,412000,420000,426000,0,0,0,0,0,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
42,NO_ID,0.0462962963,0.25,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,406000,404000,406000,408000,396000,408000,0,0,2000,8000,14000,22000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
45,NO_ID,0.1944444444,0.25,5,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,418000,404000,408000,424000,424000,414000,0,2000,2000,4000,6000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,
44,NO_ID,0.1944444444,0.25,17,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,398000,398000,404000,388000,390000,400000,0,2000,4000,10000,14000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,
46,NO_ID,0.1944444444,0.35,11,4.333333333,1.083333333,parameters_med.csv,multi-objective-intervals.py,432000,448000,440000,446000,440000,444000,0,0,0,4000,10000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
47,NO_ID,0.1944444444,0.35,11,1.666666667,1.083333333,parameters_med.csv,multi-objective-intervals.py,446000,430000,426000,428000,428000,442000,2000,2000,2000,2000,6000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1,
49,NO_ID,0.3055555556,0.35,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,428000,442000,444000,436000,438000,438000,0,0,6000,8000,8000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,
48,NO_ID,0.3055555556,0.35,11,3,3.416666667,parameters_med.csv,multi-objective-intervals.py,446000,462000,462000,462000,456000,446000,0,0,0,0,0,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,
51,NO_ID,0.1882716049,0.35,11,1.666666667,1.083333333,parameters_med.csv,multi-objective-intervals.py,442000,458000,460000,462000,470000,458000,0,2000,0,0,0,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,
50,NO_ID,0.200617284,0.35,11,1.666666667,1.083333333,parameters_med.csv,multi-objective-intervals.py,468000,470000,466000,462000,458000,458000,0,0,0,0,2000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
52,NO_ID,0.3055555556,0.35,17,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,434000,442000,442000,434000,428000,416000,0,0,0,4000,12000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
53,NO_ID,0.3055555556,0.35,5,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,472000,474000,460000,454000,454000,464000,0,0,0,2000,0,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,
54,NO_ID,0.212962963,0.35,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,430000,432000,434000,440000,444000,444000,0,0,6000,6000,14000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,-1,-1,0,0,
55,NO_ID,0.212962963,0.15,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,252000,262000,266000,278000,266000,264000,0,0,0,0,6000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,-1,-1,
57,NO_ID,0.25,0.25,11,1.666666667,2.25,parameters_med.csv,multi-objective-intervals.py,368000,376000,370000,374000,384000,382000,0,2000,2000,6000,6000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,
56,NO_ID,0.25,0.25,11,4.333333333,2.25,parameters_med.csv,multi-objective-intervals.py,378000,386000,376000,372000,382000,386000,0,0,4000,2000,0,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,
58,NO_ID,0.25,0.25,11,1.666666667,3.416666667,parameters_med.csv,multi-objective-intervals.py,390000,374000,380000,396000,404000,410000,0,2000,0,2000,4000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,0,
59,NO_ID,0.25,0.25,11,1.666666667,1.083333333,parameters_med.csv,multi-objective-intervals.py,398000,392000,386000,388000,388000,394000,0,0,0,4000,4000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
60,NO_ID,0.02777777778,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,464000,456000,454000,460000,458000,450000,0,0,0,0,4000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,
61,NO_ID,0.02777777778,0.15,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,272000,274000,264000,262000,256000,256000,0,0,2000,6000,18000,24000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,-1,0,0,
62,NO_ID,0.2685185185,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,458000,460000,460000,456000,456000,462000,0,0,4000,6000,16000,24000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,
63,NO_ID,0.2314814815,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,458000,462000,468000,462000,470000,470000,0,2000,0,6000,8000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,
64,NO_ID,0.2314814815,0.35,17,3,2.25,parameters_med.csv,multi-objective-intervals.py,462000,468000,462000,456000,444000,456000,0,0,2000,6000,20000,22000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,-1,0,0,
65,NO_ID,0.2314814815,0.35,5,3,2.25,parameters_med.csv,multi-objective-intervals.py,458000,468000,474000,474000,464000,470000,0,0,0,0,6000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,
67,NO_ID,0.3055555556,0.25,11,1.666666667,2.25,parameters_med.csv,multi-objective-intervals.py,384000,394000,394000,388000,388000,402000,0,0,0,0,0,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
66,NO_ID,0.3055555556,0.25,11,4.333333333,2.25,parameters_med.csv,multi-objective-intervals.py,388000,374000,368000,370000,380000,380000,0,0,0,2000,4000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
68,NO_ID,0.2314814815,0.35,11,3,3.416666667,parameters_med.csv,multi-objective-intervals.py,452000,448000,444000,450000,440000,444000,0,0,2000,0,4000,8000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,
69,NO_ID,0.2314814815,0.35,11,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,444000,434000,440000,432000,432000,432000,0,0,2000,8000,8000,24000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,0,
71,NO_ID,0.262345679,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,434000,418000,422000,438000,434000,428000,0,4000,4000,8000,14000,14000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
70,NO_ID,0.274691358,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,452000,442000,436000,436000,434000,430000,0,0,0,0,6000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,
72,NO_ID,0.1388888889,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,442000,438000,446000,448000,450000,444000,0,0,0,0,2000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
73,NO_ID,0.1388888889,0.15,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,276000,270000,272000,268000,268000,266000,0,0,0,4000,12000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,0,0,
74,NO_ID,0.2314814815,0.35,11,4.333333333,2.25,parameters_med.csv,multi-objective-intervals.py,450000,460000,456000,436000,450000,458000,0,0,0,4000,10000,12000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
75,NO_ID,0.2314814815,0.35,11,1.666666667,2.25,parameters_med.csv,multi-objective-intervals.py,432000,444000,444000,430000,450000,442000,0,2000,4000,6000,10000,20000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,-1,0,0,
77,NO_ID,0.274691358,0.35,5,3,2.25,parameters_med.csv,multi-objective-intervals.py,448000,458000,456000,454000,446000,444000,0,0,6000,4000,6000,22000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,-1,0,-1,0,
76,NO_ID,0.274691358,0.35,17,3,2.25,parameters_med.csv,multi-objective-intervals.py,436000,430000,428000,438000,436000,432000,0,0,2000,14000,10000,10000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,-1,
79,NO_ID,0.1944444444,0.15,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,282000,286000,284000,276000,276000,270000,0,0,0,4000,8000,18000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,0,0,0,0,0,0,0,0,0,0,-1,0,
78,NO_ID,0.1944444444,0.35,11,3,2.25,parameters_med.csv,multi-objective-intervals.py,470000,466000,474000,476000,468000,454000,0,4000,2000,8000,14000,28000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
81,NO_ID,0.1923868313,0.35,11,1.666666667,1.083333333,parameters_med.csv,multi-objective-intervals.py,474000,470000,472000,464000,466000,470000,0,0,0,0,2000,4000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,
80,NO_ID,0.1965020576,0.35,11,1.666666667,1.083333333,parameters_med.csv,multi-objective-intervals.py,458000,456000,450000,458000,458000,456000,2000,2000,2000,2000,6000,6000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,0,0,-1,0,
83,NO_ID,0.212962963,0.35,5,3,1.083333333,parameters_med.csv,multi-objective-intervals.py,446000,462000,458000,452000,444000,448000,0,2000,6000,8000,12000,16000,4251168,4314744,4375240,4440819,4516245,4514491,436,705,1699,2006,2484,3076,-1,-1,-1,-1,-1,-1,0,-1,-1,0,0,0,
